date,symbol,open,high,low,close,target,signal,temp_fc_d_minus1,temp_fc_d,temp_ac_d_plus1,temp_sn_d_minus1,temp_sn_d,temp_sn_d_plus1,CompositeWeatherVariableForecastLDZ(NW),CompositeWeatherVariableForecastLDZ(SC),CompositeWeatherVariableForecastLDZ(SE),WeatherCorrectionFactorForecast(NW),WeatherCorrectionFactorForecast(SC),WeatherCorrectionFactorForecast(SE),closing_linepack_actual,opening_linepack_actual,linepack_hourly_agg_d_plus1,predicted_closing_linepack,demand_cold,demand_warm,demand_actual_ntsd_plus1,demand_forecast_confidence_interval,demand_forecast_nts,demand_ntssn,demand_diff,demand_avg,demand_forecast_error,demand_nts_spread,HDD,CDD,demand_lag1,demand_lag7,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,is_weekend,friday_startup,sin7,cos7,is_holiday,temp_dev_fc_minus1,temp_dev_fc,temp_dev_fc_plus1,lp_closing_diff,lp_closing_pred_error,combo_signal,portfolio
2024-08-02,SAP,2.8109,2.8109,2.8109,1.2923,-0.03544068714694737,0,15.2314,15.1893,15.2334,15.01,15.01,15.01,14.67,13.97,15.69,0.26,0.08,0.09,328.31,327.8060824897101,328.16,327.9611946856608,116.812022629545,100.462088556455,1036939122.0,9.24,152.93166310907947,193.457901745455,-16.349934073089997,108.637055593,1036938969.0683368,-40.526238636375524,49.8107,0.0,1.2634,1.9439,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.22140000000000093,0.17929999999999957,0.22339999999999982,0.5039175102899094,0.34880531433918804,1,0.9004108922883072
2024-08-03,SAP,2.8054,2.8054,2.8054,1.2465,0.018692338547934284,1,15.1831,15.1519,15.2025,15.01,15.01,15.01,14.67,13.73,15.69,0.25,-0.17,0.09,328.31,327.35571036488307,329.4,328.75554856339,108.832381654545,93.2420248458182,1069296621.0,9.24,162.83781457922825,186.005744981818,-15.59035680872681,101.03720325018159,1069296458.1621854,-23.167930402589747,49.8481,0.0,1.2923,2.0391,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.1730999999999998,0.1418999999999997,0.19250000000000078,0.9542896351169361,-0.44554856338999116,1,0.8684997115510136
2024-08-04,SAP,2.749,2.749,2.749,1.2698,0.003071349818869029,1,15.1129,15.0517,15.1188,15.02,15.02,15.02,14.47,13.45,15.69,0.04,-0.46,0.09,328.97494452873906,330.40421924554585,329.02,329.6365693055034,107.562067459091,92.2774128763636,1154522718.0,9.24,172.0559543672265,184.848524527273,-15.284654582727399,99.9197401677273,1154522545.9440455,-12.792570160046523,49.9483,0.0,1.2465,1.8698,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.0929000000000002,0.03170000000000073,0.09880000000000067,-1.4292747168067876,-0.6616247767643131,1,0.8847340021881084
2024-08-07,SAP,2.7299,2.7299,2.7299,1.2646,-0.0033212082872053905,0,15.0819,14.9861,15.0378,15.01,15.01,15.01,14.45,13.33,15.69,0.02,-0.56,0.1,331.79315441127414,332.5850968964496,331.38,330.8187124981158,121.147718560818,105.285749873091,1073769618.0,9.24,164.06553809619984,198.119873663636,-15.861968687727,113.2167342169545,1073769453.9344618,-34.05433556743617,50.0139,0.0,1.3169,2.1419,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.07189999999999941,-0.023899999999999366,0.027800000000000935,-0.7919424851754684,0.97444191315833,1,0.8874513298054761
2024-08-08,SAP,2.7521,2.7521,2.7521,1.2604,0.06339257378609964,1,15.0278,14.994,15.0472,15.0,15.0,15.0,14.64,13.45,15.63,0.23,-0.43,0.04,329.1775544434075,331.79315441127414,328.69,330.310783588592,121.324656131273,105.455531225818,1037959361.0,9.24,164.03214836937343,198.442970481818,-15.869124905454996,113.3900936785455,1037959196.9678516,-34.41082211244458,50.006,0.0,1.2646,1.2634,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.02779999999999916,-0.006000000000000227,0.04720000000000013,-2.6155999678666717,-1.1332291451845435,1,0.8845039190944347
2024-08-09,SAP,2.7918,2.7918,2.7918,1.3403,-0.10333507423711119,0,15.1701,15.1268,15.1811,15.0,15.0,15.0,14.67,13.57,15.69,0.26,-0.3,0.1,329.6544831169108,329.1775544434075,328.68,329.8806212064265,117.436004577091,101.513954832091,1016256772.0,9.24,165.33049216189983,194.518027609091,-15.922049744999995,109.474979704591,1016256606.6695079,-29.18753544719118,49.8732,0.0,1.2604,1.2923,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.1700999999999997,0.12679999999999936,0.1811000000000007,0.47692867350332335,-0.22613808951570036,1,0.9405748990497229
2024-08-10,SAP,2.9331,2.9331,2.9331,1.2018,0.0361124979197871,1,15.1754,15.1354,15.1875,15.0,15.0,15.0,14.67,13.6,15.69,0.26,-0.26,0.1,330.4710984205626,329.6544831169108,329.72,330.0444685348213,109.818733219909,94.4916159728182,814390117.0,9.24,148.2829404113866,187.263265681818,-15.327117247090811,102.1551745963636,814389968.7170596,-38.98032527043142,49.864599999999996,0.0,1.3403,1.2465,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.17539999999999978,0.13540000000000063,0.1875,0.8166153036518153,0.4266298857413062,1,0.8433805220308564
2024-08-11,SAP,2.9184,2.9184,2.9184,1.2452,0.006344362351429433,1,15.227,15.201,15.2428,15.0,15.0,15.0,14.67,14.1,15.69,0.26,0.23,0.1,330.82053150896013,330.4710984205626,330.01,330.7468685086212,108.649624907091,93.627480268,880748524.0,9.24,149.31534048233314,186.205657681818,-15.022144639090996,101.13855258754549,880748374.6846595,-36.890317199484855,49.799,0.0,1.2018,1.2698,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.2270000000000003,0.2010000000000005,0.2428000000000008,0.3494330883975181,0.07366300033891093,1,0.8738370993782847
2024-08-12,SAP,2.9242,2.9242,2.9242,1.2531,-0.08530843508099906,0,15.2415,15.2001,15.2421,15.0,15.0,15.0,14.67,14.09,15.69,0.25,0.22,0.1,334.06090068174615,330.82053150896013,333.32,332.8688143647619,122.855758395455,106.670830169818,862993442.0,9.24,147.212856006438,199.511182536364,-16.184928225636995,114.76329428263651,862993294.787144,-52.298326529926015,49.7999,0.0,1.2452,1.2737,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,0.24150000000000027,0.20010000000000083,0.24210000000000065,3.2403691727860178,1.1920863169842733,1,0.8793810385728625
2024-08-13,SAP,2.8969,2.8969,2.8969,1.1462,0.03786424707729874,1,15.2075,15.1567,15.2085,15.0,15.0,15.0,14.67,13.66,15.69,0.25,-0.2,0.1,334.3446103962826,334.06090068174615,333.44,335.0408132816797,123.032552192,106.691365146909,942141047.0,9.24,158.69245429936578,199.533198345455,-16.34118704509099,114.86195866945451,942140888.3075457,-40.84074404608921,49.8433,0.0,1.2531,1.3169,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.20749999999999957,0.15670000000000073,0.2085000000000008,0.28370971453642824,-0.6962028853970992,1,0.8043624183323079
2024-08-14,SAP,2.7552,2.7552,2.7552,1.1896,0.01992266308002688,1,15.1917,15.1229,15.1674,15.0,15.0,15.0,14.67,13.82,15.69,0.25,-0.04,0.1,333.539068058341,334.3446103962826,333.03,331.9845799929282,123.416471549273,106.769666659273,1012102020.0,9.24,165.67334758081725,199.612373536364,-16.64680489,115.093069104273,1012101854.3266524,-33.939025955546754,49.8771,0.0,1.1462,1.2646,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.19170000000000087,0.12289999999999957,0.16740000000000066,-0.8055423379415743,1.5544880654127837,1,0.8348189956797359
2024-08-15,SAP,2.6749,2.6749,2.6749,1.2133,0.0762383581966537,1,15.0927,14.9881,15.0228,15.0,15.0,15.0,14.1,13.51,15.69,-0.31,-0.34,0.11,332.8519892149753,333.539068058341,332.73,332.65218403035533,123.924224472273,106.664232778636,958632763.0,9.24,160.12105610397333,199.660546163636,-17.25999169363699,115.29422862545451,958632602.8789439,-39.53949005966268,50.0119,0.0,1.1896,1.2604,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.09270000000000067,-0.011900000000000688,0.022800000000000153,-0.6870788433657253,0.19980518461994734,1,0.8514508132634697
2024-08-16,SAP,2.7319,2.7319,2.7319,1.3058,-0.009496094348292239,0,15.0495,14.9225,14.9804,14.98,14.98,14.98,13.98,13.31,15.69,-0.41,-0.51,0.13,331.88038533884014,332.8519892149753,331.54,332.18371603173114,119.920085040636,102.298395468636,946963215.0,9.24,163.66582898573702,195.615284563636,-17.621689571999994,111.109240254636,946963051.334171,-31.949455577898988,50.0775,0.0,1.2133,1.3403,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.06949999999999967,-0.057500000000000995,0.00039999999999906777,-0.9716038761351342,-0.3033306928909951,1,0.9163640253518822
2024-08-17,SAP,2.8065,2.8065,2.8065,1.2934,0.04229163445183226,1,14.8955,14.7847,14.8667,14.95,14.95,14.95,13.87,13.21,15.69,-0.49,-0.57,0.14,330.509841885415,331.88038533884014,330.32,329.3763653907764,111.492425051273,94.1172372112727,853558874.0,9.24,151.3538331141836,187.619380027273,-17.375187840000308,102.80483113127285,853558722.6461669,-36.265546913089395,50.2153,0.0,1.3058,1.2018,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.054499999999999105,-0.16529999999999845,-0.08329999999999949,-1.370543453425114,1.1334764946386144,1,0.9076621461097599
2024-08-18,SAP,2.8148,2.8148,2.8148,1.3481,0.034196276240634926,1,14.8453,14.8366,14.8811,14.93,14.93,14.93,13.93,13.24,15.69,-0.4,-0.5,0.16,331.82765913909856,330.509841885415,331.17,330.57408974209727,110.974408602182,93.0708959771818,829021134.0,9.24,149.82018899973554,186.943248118182,-17.90351262500019,102.0226522896819,829020984.179811,-37.12305911844646,50.163399999999996,0.0,1.2934,1.2452,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.08469999999999978,-0.09339999999999904,-0.04889999999999972,1.317817253683529,1.2535693970012858,1,0.9460486617987994
2024-08-19,SAP,2.9837,2.9837,2.9837,1.3942,0.04906039305694998,1,14.9058,14.6486,14.7137,14.9,14.9,14.9,13.78,12.99,15.52,-0.53,-0.71,0.01,329.23297171812123,331.82765913909856,329.19,330.053808281936,125.120175015636,105.729888377091,916111061.0,9.24,157.5708199157642,200.395299409091,-19.390286638544993,115.4250316963635,916110903.42918,-42.824479493326805,50.3514,0.0,1.3481,1.2531,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,0.005799999999998917,-0.2514000000000003,-0.18630000000000102,-2.5946874209773227,-0.8208365638147939,1,0.9784000031747542
2024-08-20,SAP,2.9904,2.9904,2.9904,1.4626,-0.04143306440585259,0,14.7579,14.7512,14.8137,14.88,14.88,14.88,14.02,12.8,15.69,-0.28,-0.86,0.2,331.1979891060722,329.23297171812123,330.51,328.73608664015194,126.256799557273,106.102596133182,942333640.0,9.24,151.3667762194871,201.224758245455,-20.154203424090994,116.17969784522751,942333488.6332238,-49.857982025967914,50.2488,0.0,1.3942,1.1462,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.12210000000000143,-0.12880000000000003,-0.06630000000000003,1.9650173879509794,2.461902465920275,1,1.0264006918974287
2024-08-21,SAP,2.9426,2.9426,2.9426,1.402,-0.03666191155492149,0,14.6298,14.5763,14.6465,14.87,14.87,14.87,13.87,12.69,15.4,-0.41,-0.95,-0.09,329.04767654807205,331.1979891060722,329.22,330.0708065638963,126.889905266091,106.126695366909,969978583.0,9.24,152.77954099184575,201.401396645455,-20.763209899182,116.5083003165,969978430.220459,-48.62185565360926,50.4237,0.0,1.4626,1.1896,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.24019999999999975,-0.2936999999999994,-0.2234999999999996,-2.1503125580001665,-1.0231300158242789,1,0.9838737659238308
2024-08-22,SAP,2.9298,2.9298,2.9298,1.3506,0.0671553383681327,1,14.7135,14.6628,14.7109,14.86,14.86,14.86,13.84,12.9,15.35,-0.43,-0.73,-0.13,329.0937474804564,329.04767654807205,328.68,328.7407248186519,127.054016239636,105.684657309818,921442501.0,9.24,150.61225847826304,201.110888427273,-21.369358929818006,116.369336774727,921442350.3877416,-50.49862994900997,50.337199999999996,0.0,1.402,1.2133,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-0.14649999999999963,-0.1971999999999987,-0.1490999999999989,0.0460709323843389,0.3530226618044594,1,0.9478030729363238
2024-08-23,SAP,2.9159,2.9159,2.9159,1.4413,0.02372857836675224,1,14.796,14.7443,14.814,14.84,14.84,14.84,13.76,12.71,15.69,-0.49,-0.91,0.23,330.9783026591776,329.0937474804564,330.12,330.3420396251637,123.554644873182,101.656080705909,956261459.0,9.24,147.91138186291266,197.411822181818,-21.898564167272994,112.6053627895455,956261311.0886182,-49.50044031890533,50.2557,0.0,1.3506,1.3058,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-0.04400000000000048,-0.09569999999999901,-0.0259999999999998,1.8845551787212003,0.6362630340138935,1,1.0114531090057186
2024-08-24,SAP,2.7332,2.7332,2.7332,1.4755,-0.01457133175194858,0,14.3281,14.3041,14.3661,14.81,14.81,14.81,13.65,12.58,14.98,-0.57,-1.01,-0.46,329.90695896747434,330.9783026591776,329.75,329.60136638240215,114.998100014455,93.6900121816364,978219296.0,9.24,154.2984124548646,189.517473018182,-21.3080878328186,104.34405609804571,978219141.7015876,-35.219060563317385,50.6959,0.0,1.4413,1.2934,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.4819000000000013,-0.5059000000000005,-0.44390000000000107,-1.0713436917032482,0.30559258507219056,1,1.035453453367056
2024-08-25,SAP,2.7715,2.7715,2.7715,1.454,-0.036726272352131994,0,14.2473,14.1937,14.2708,14.79,14.79,14.79,13.38,12.03,15.02,-0.8,-1.54,-0.4,327.666103088977,329.90695896747434,327.27,327.90027734079405,114.534592352727,92.883597316,944740686.0,9.24,155.1135063460313,188.913105409091,-21.650995036726997,103.7090948343635,944740530.8864937,-33.7995990630597,50.8063,0.0,1.4755,1.3481,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.5427,-0.5962999999999994,-0.5191999999999997,-2.240855878497314,-0.23417425181702356,1,1.0203655175843438
2024-08-26,SAP,2.8463,2.8463,2.8463,1.4006,0.03634156789947163,1,14.6682,14.6281,14.6922,14.77,14.77,14.77,14.07,12.83,15.39,-0.09,-0.7,-0.02,326.42499544677446,327.666103088977,326.48,327.7882932484465,128.872527485455,105.67176132,946619905.0,9.24,152.8950124686762,202.315184009091,-23.200766165455008,117.2721444027275,946619752.1049875,-49.4201715404148,50.3719,0.0,1.454,1.3942,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.101799999999999,-0.1418999999999997,-0.07779999999999987,-1.2411076422025644,-1.3632978016720472,1,0.9828912956868171
2024-08-27,SAP,2.9202,2.9202,2.9202,1.4515,-0.02707543920082678,0,14.9595,14.8962,14.9506,14.75,14.75,14.75,13.95,13.48,15.69,-0.19,-0.02,0.29,329.178873110426,326.42499544677446,328.57,328.7499353947373,129.134449591636,105.626990744818,964901075.0,9.24,151.36881589738894,202.574991209091,-23.50745884681801,117.38072016822701,964900923.6311841,-51.206175311702054,50.1038,0.0,1.4006,1.4626,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.20950000000000024,0.14620000000000033,0.20059999999999967,2.753877663651565,0.4289377156887326,1,1.0186111064468193
2024-08-28,SAP,3.1291,3.1291,3.1291,1.4122,0.023651040929046907,1,15.0801,15.0162,15.067,14.74,14.74,14.74,14.24,13.41,15.69,0.12,-0.06,0.3,331.7424425753318,329.178873110426,330.94,330.02701533753213,129.773590826909,105.958698971091,1022005777.0,9.24,151.7454797454491,202.908244318182,-23.81489185581799,117.86614489899999,1022005625.2545203,-51.1627645727329,49.9838,0.0,1.4515,1.402,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.3400999999999996,0.27619999999999933,0.32699999999999996,2.563569464905754,1.715427237799645,1,0.9910317633649316
2024-08-29,SAP,3.1207,3.1207,3.1207,1.4456,-0.02089097952407304,0,14.8622,14.8184,14.8631,14.72,14.72,14.72,13.81,13.2,15.69,-0.29,-0.25,0.31,330.2983895676008,331.7424425753318,330.7,330.4448979716751,130.040562045091,105.768045623273,1088726909.0,9.24,148.43002806214935,203.021942509091,-24.27251642181801,117.904303834182,1088726760.569972,-54.591914446941644,50.1816,0.0,1.4122,1.3506,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.142199999999999,0.09839999999999982,0.14309999999999867,-1.4440530077309859,-0.14650840407432497,1,1.0144706961622612
2024-08-30,SAP,3.1985,3.1985,3.1985,1.4154,-0.01723894305496676,0,14.8522,14.7427,14.7972,14.7,14.7,14.7,13.97,13.04,15.64,-0.12,-0.39,0.28,331.4852622011198,330.2983895676008,330.39,330.9889534452768,126.695336302455,101.882994311455,1033715147.0,9.24,159.83074097660247,199.320817645455,-24.81234199100001,114.289165306955,1033714987.1692591,-39.49007666885254,50.2573,0.0,1.4456,1.4413,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.15220000000000056,0.04269999999999996,0.09720000000000084,1.1868726335189876,0.49630875584296064,1,0.9932774096209632
2024-08-31,SAP,3.1289,3.1289,3.1289,1.391,-0.0867721063982746,0,14.8045,14.6129,14.6746,14.69,14.69,14.69,14.0,13.2,15.42,-0.08,-0.22,0.07,333.13794295897367,331.4852622011198,332.38,332.7785664316616,118.532364461636,94.4430265783636,929342228.0,9.24,142.4568053356863,191.585365654545,-24.089337883272407,106.4876955199998,929342085.5431947,-49.12856031885869,50.387100000000004,0.0,1.4154,1.4755,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.11450000000000138,-0.07709999999999972,-0.015399999999999636,1.6526807578538865,0.35937652731206526,1,0.9761543569187225
2024-09-01,SAP,3.1251,3.1251,3.1251,1.2703,-0.011493348028024819,0,14.9962,14.8821,14.9505,14.67,14.67,14.67,14.34,12.98,15.69,0.28,-0.42,0.36,333.1484682797416,333.13794295897367,332.63,331.6742571360836,117.979237493455,93.5778333152727,1010581505.0,9.24,153.2342776058348,190.7642443,-24.401404178182304,105.77853540436385,1010581351.7657224,-37.52996669416521,50.1179,0.0,1.391,1.454,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.32620000000000005,0.2120999999999995,0.28049999999999997,0.010525320767953872,1.4742111436580103,1,0.8914513871990318
2024-09-02,SAP,3.1989,3.1989,3.1989,1.2557,-0.01505136577207944,0,14.9825,14.9244,14.9906,14.65,14.65,14.65,14.32,12.9,15.69,0.27,-0.48,0.37,334.13983729717785,333.1484682797416,334.0,332.8095006839101,133.315927330909,106.595000386909,1103728843.0,9.24,134.89014653538842,204.615347990909,-26.720926944,119.95546385890901,1103728708.1098535,-69.72520145552056,50.0756,0.0,1.2703,1.4006,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,1,0.3324999999999996,0.2744,0.34060000000000024,0.9913690174362273,1.3303366132677752,1,0.8812056261558878
2024-09-03,SAP,3.0426,3.0426,3.0426,1.2368,0.04390362225097033,1,14.782,14.7502,14.8079,14.64,14.64,14.64,14.19,12.52,15.69,0.17,-0.83,0.38,333.57326147483417,334.13983729717785,334.24,330.76822467125567,133.855055087818,106.374023875182,1162869156.0,9.24,130.4110402804986,204.546560290909,-27.481031212635983,120.1145394815,1162869025.5889597,-74.1355200104104,50.2498,0.0,1.2557,1.4515,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.14199999999999946,0.11019999999999897,0.1678999999999995,-0.5665758223436796,2.8050368035785027,1,0.8679422779562013
2024-09-04,SAP,2.9521,2.9521,2.9521,1.2911,-0.01920842692277902,0,14.4373,14.3662,14.4398,14.61,14.61,14.61,13.68,12.47,15.37,-0.3,-0.83,0.08,332.2970842768177,333.57326147483417,332.13,333.1053342959889,134.708251532727,105.861090217273,1164698398.0,9.24,129.01827431932392,204.488991754545,-28.847161315453988,120.28467087499999,1164698268.9817257,-75.47071743522108,50.6338,0.0,1.2368,1.4122,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.17269999999999897,-0.24380000000000024,-0.17019999999999946,-1.2761771980164553,-0.8082500191711688,1,0.906048087863237
2024-09-05,SAP,2.9484,2.9484,2.9484,1.2663,0.030166627181552608,1,14.4038,14.2805,14.3406,14.58,14.58,14.58,13.7,13.29,15.11,-0.25,0.05,-0.16,331.6628280283581,332.2970842768177,331.03,332.20764735025125,135.921706175,106.007190323273,865425016.0,9.24,100.67306701340588,204.940414390909,-29.914515851727003,120.9644482491365,865424915.326933,-104.26734737750313,50.7195,0.0,1.2911,1.4456,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-0.1761999999999997,-0.2995000000000001,-0.23939999999999984,-0.6342562484596215,-0.5448193218931578,1,0.8886443293789923
2024-09-06,SAP,3.0049,3.0049,3.0049,1.3045,0.053737064009198976,1,14.7757,14.7068,14.7409,14.54,14.54,14.54,14.67,13.93,14.98,0.77,0.76,-0.26,332.6808852780521,331.6628280283581,332.45,330.4715038627314,132.964118561364,101.730378663636,924114818.0,9.24,106.9389489319689,201.309716381818,-31.233739897727986,117.3472486125,924114711.061051,-94.3707674498491,50.2932,0.0,1.2663,1.4154,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.23570000000000135,0.16680000000000028,0.20090000000000074,1.0180572496939817,2.2093814153206495,1,0.9154517315603692
2024-09-07,SAP,3.0328,3.0328,3.0328,1.3746,0.00560162956496435,1,14.8542,14.7252,14.7516,14.5,14.5,14.5,14.66,14.19,15.14,0.82,1.09,-0.07,332.16055428124,332.6808852780521,331.79,331.4758182730197,125.612916724545,94.38387194,951848477.0,9.24,110.53069918044216,194.003981627273,-31.229044784544996,109.99839433227251,951848366.4693009,-83.47328244683084,50.2748,0.0,1.3045,1.391,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.3542000000000005,0.22519999999999918,0.2515999999999998,-0.5203309968120493,0.6847360082203409,1,0.9646454198565608
2024-09-08,SAP,3.0141,3.0141,3.0141,1.3823,-0.0061491716704045185,0,14.6899,14.6675,14.7044,14.46,14.46,14.46,14.08,14.03,15.19,0.28,0.99,0.0,333.09729781312467,332.16055428124,332.35,331.71224071770365,125.718924317455,93.3943294674546,789550675.0,9.24,92.0345432476957,193.318513345455,-32.32459485000041,109.5566268924548,789550582.9654567,-101.2839700977593,50.332499999999996,0.0,1.3746,1.2703,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.22989999999999888,0.20749999999999957,0.24439999999999884,0.9367435318846447,1.3850570954210184,1,0.9700490061601368
2024-09-09,SAP,3.0409,3.0409,3.0409,1.3738,-0.001019071189401588,0,14.148,14.135,14.1992,14.42,14.42,14.42,13.48,12.92,14.74,-0.26,-0.07,-0.41,331.4305329538665,333.09729781312467,330.69,330.9130786192833,141.919418455636,106.215112439273,918043311.0,9.24,100.32113065529217,207.131369109091,-35.70430601636299,124.0672654474545,918043210.6788694,-106.81023845379883,50.865,0.0,1.3823,1.2557,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.27200000000000024,-0.28500000000000014,-0.22080000000000055,-1.666764859258194,0.5174543345831921,1,0.9640840082925528
2024-09-10,SAP,2.9896,2.9896,2.9896,1.3724,-0.009399591955698172,0,13.6899,13.6802,13.7532,14.37,14.37,14.37,12.91,11.85,14.46,-0.77,-1.08,-0.66,331.8890475157684,331.4305329538665,331.47,329.33544917596583,144.121321880727,106.735400361818,966970585.0,9.24,106.37815292327778,208.113176527273,-37.385921518909015,125.4283611212725,966970478.621847,-101.73502360399522,51.3198,0.0,1.3738,1.2368,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.6800999999999995,-0.6898,-0.6167999999999996,0.45851456190194995,2.5535983398025905,1,0.9631015380555391
2024-09-11,SAP,2.9855,2.9855,2.9855,1.3595,0.0013240161824199514,1,12.432,12.6266,12.669,14.32,14.32,14.32,11.6,11.01,13.7,-2.03,-1.87,-1.38,329.2900209966796,331.8890475157684,328.79,329.30843111437923,145.321522240909,106.415721513636,1107798274.0,9.24,118.09850723449848,208.251445218182,-38.90580072727299,125.86862187727249,1107798155.9014928,-90.15293798368351,52.373400000000004,0.0,1.3724,1.2911,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-1.888,-1.6934000000000005,-1.6509999999999998,-2.599026519088852,-0.018410117699659168,1,0.9540487765859117
2024-09-12,SAP,2.9349,2.9349,2.9349,1.3613,0.01807096158084187,1,11.8394,11.8461,11.8951,14.27,14.27,14.27,11.13,10.43,12.65,-2.45,-2.39,-2.38,332.3400353766858,329.2900209966796,332.67,331.42496242705045,146.973859522909,106.695037833364,1325171842.0,9.24,142.7097914289986,208.838606527273,-40.27882168954501,126.83444867813651,1325171699.2902086,-66.12881509827437,53.1539,0.0,1.3595,1.2663,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-2.4306,-2.4238999999999997,-2.3749000000000002,3.050014380006246,0.9150729496353733,1,0.9553119526049294
2024-09-13,SAP,2.8991,2.8991,2.8991,1.3859,0.008730788657190347,1,11.7724,11.9637,12.102,14.2,14.2,14.2,11.28,10.43,12.76,-2.24,-2.31,-2.21,330.92247269101665,332.3400353766858,330.91,332.94285117595234,144.521724944364,102.734179758364,1280912915.0,9.24,135.54130099407396,205.540127236364,-41.787545186,123.627952351364,1280912779.458699,-69.99882624229002,53.0363,0.0,1.3613,1.3045,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-2.4276,-2.2363,-2.097999999999999,-1.4175626856691679,-2.0203784849356907,1,0.9725753581981721
2024-09-14,SAP,2.9406,2.9406,2.9406,1.398,0.008440629470672478,1,12.7371,13.1636,13.2336,14.13,14.13,14.13,12.84,11.99,13.71,-0.61,-0.66,-1.19,330.928176326157,330.92247269101665,328.79,332.5395423757858,136.255142103273,95.1156550043636,938242372.0,9.24,104.9898282355082,197.770160727273,-41.139487098909385,115.68539855381829,938242267.0101718,-92.78033249176481,51.8364,0.0,1.3859,1.3746,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-1.392900000000001,-0.9664000000000001,-0.8964000000000016,0.005703635140321239,-1.6113660496288276,1,0.9810667081037915
2024-09-15,SAP,2.9604,2.9604,2.9604,1.4098,0.001134912753582018,1,13.3927,13.469,13.5289,14.06,14.06,14.06,12.31,12.25,14.26,-1.06,-0.32,-0.58,332.2894888192592,330.928176326157,332.63,331.5123544348497,137.134483554818,95.1196424642727,1007443270.0,9.24,115.89482343032374,198.041037536364,-42.01484109054529,116.12706300954534,1007443154.1051766,-82.14621410604026,51.531,0.0,1.398,1.3823,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.6673000000000009,-0.5910000000000011,-0.5311000000000003,1.3613124931022185,0.7771343844094645,1,0.989347528672908
